,city,owner,brand,price,kms_driven,age,power
594,2.0,1,1,91800.0,1050.0,2.0,160.0
595,4.0,1,2,119000.0,10544.0,9.0,500.0
596,,1,6,23000.0,30000.0,7.0,100.0
597,8.0,1,10,210000.0,6013.0,3.0,390.0
598,2.0,1,7,43000.0,17000.0,5.0,150.0
599,2.0,1,7,45000.0,5800.0,7.0,220.0
600,,1,6,42000.0,6500.0,5.0,100.0
601,1.0,1,9,440000.0,10800.0,3.0,600.0
602,,1,10,72250.0,6282.0,5.0,200.0
603,,1,5,18200.0,40000.0,9.0,125.0
608,,1,14,395000.0,5000.0,6.0,650.0
609,2.0,1,14,140000.0,2881.0,7.0,250.0
610,3.0,1,4,700000.0,14200.0,13.0,1000.0
611,4.0,1,6,72000.0,3490.0,3.0,200.0
612,8.0,1,4,18000.0,39859.0,11.0,150.0
613,,2,13,1000000.0,4400.0,5.0,1200.0
614,,1,3,750000.0,9500.0,4.0,1050.0
615,,1,5,29000.0,9000.0,9.0,150.0
616,,1,2,120000.0,11795.0,5.0,350.0
617,,1,8,1260000.0,17000.0,4.0,1300.0
618,,1,18,700000.0,172.0,3.0,1130.0
619,4.0,1,7,35000.0,26000.0,2.0,150.0
620,2.0,1,2,115000.0,14000.0,4.0,350.0
621,,1,6,25000.0,20000.0,8.0,100.0
622,2.0,1,2,143500.0,5700.0,3.0,350.0
623,2.0,1,2,118000.0,10000.0,4.0,350.0
624,2.0,1,2,129500.0,6300.0,3.0,350.0
625,3.0,1,4,138000.0,7253.0,2.0,250.0
626,3.0,1,7,63000.0,19333.0,4.0,220.0
627,3.0,1,16,200000.0,1255.0,2.0,295.0
628,2.0,1,4,77500.0,45.0,3.0,150.0
629,2.0,1,2,99000.0,32158.0,6.0,350.0
630,2.0,1,7,27000.0,29858.0,4.0,100.0
631,2.0,1,7,44000.0,27000.0,6.0,220.0
632,3.0,1,7,28000.0,70251.0,13.0,150.0
633,2.0,1,4,22000.0,19000.0,9.0,150.0
634,2.0,1,7,19000.0,23420.0,10.0,100.0
635,3.0,1,10,126999.0,22000.0,5.0,200.0
636,8.0,1,1,25000.0,41000.0,8.0,100.0
637,4.0,1,7,90000.0,12500.0,3.0,200.0
638,4.0,1,5,89000.0,800.0,2.0,160.0
639,3.0,1,7,47000.0,13935.0,5.0,150.0
640,2.0,1,7,119500.0,12000.0,4.0,400.0
641,4.0,1,2,130000.0,20000.0,3.0,350.0
642,2.0,1,7,62000.0,11500.0,4.0,220.0
643,2.0,1,7,70000.0,7000.0,3.0,180.0
644,3.0,1,7,31000.0,21447.0,7.0,100.0
645,2.0,1,7,41500.0,15000.0,3.0,100.0
646,2.0,1,6,52500.0,9000.0,3.0,100.0
647,2.0,1,1,36000.0,2980.0,6.0,160.0
648,,1,5,40000.0,17600.0,5.0,125.0
659,4.0,1,14,160000.0,5000.0,6.0,250.0
660,4.0,1,12,470000.0,12000.0,3.0,650.0
664,2.0,1,1,89000.0,3000.0,2.0,160.0
665,3.0,1,7,34000.0,26840.0,9.0,150.0
666,,1,4,112000.0,4000.0,3.0,150.0
667,10.0,1,5,27000.0,35000.0,7.0,150.0
668,2.0,1,6,25000.0,28000.0,8.0,100.0
669,2.0,1,8,39100.0,16000.0,6.0,150.0
670,2.0,2,7,58500.0,11500.0,5.0,220.0
671,,1,2,126000.0,20556.0,6.0,350.0
672,,1,6,45000.0,40500.0,5.0,150.0
673,2.0,1,7,48000.0,13000.0,5.0,150.0
674,2.0,1,7,44800.0,30000.0,5.0,150.0
675,,1,7,20300.0,39450.0,14.0,135.0
676,,1,7,62000.0,18500.0,5.0,150.0
677,,1,6,45000.0,23695.0,8.0,223.0
678,2.0,1,7,45000.0,33000.0,5.0,150.0
679,10.0,1,6,16000.0,50000.0,9.0,100.0
680,2.0,1,5,43300.0,21000.0,8.0,150.0
681,2.0,1,2,135000.0,18100.0,5.0,500.0
682,2.0,2,1,70000.0,9761.0,5.0,200.0
683,,1,6,75700.0,14000.0,5.0,223.0
684,3.0,1,2,110000.0,28500.0,8.0,500.0
685,,1,7,95000.0,11000.0,6.0,200.0
686,,1,4,28000.0,100000.0,12.0,150.0
687,2.0,1,2,113000.0,13000.0,5.0,350.0
688,6.0,1,5,40000.0,40600.0,7.0,150.0
689,,1,5,24000.0,52345.0,7.0,110.0
690,,1,7,101300.0,22500.0,4.0,200.0
691,2.0,1,6,28000.0,33000.0,8.0,125.0
692,,1,7,57000.0,500.0,4.0,150.0
693,,2,7,89100.0,13800.0,4.0,200.0
694,2.0,1,2,108000.0,5000.0,5.0,350.0
695,2.0,1,1,93000.0,7500.0,3.0,200.0
696,2.0,1,7,54000.0,8000.0,5.0,150.0
697,6.0,1,2,119000.0,1403.0,4.0,350.0
698,,1,6,21100.0,30000.0,16.0,100.0
699,3.0,1,7,75000.0,5399.0,4.0,220.0
700,,1,7,22000.0,40000.0,13.0,135.0
701,,1,7,79999.0,10922.0,4.0,200.0
702,,1,8,85000.0,6000.0,4.0,150.0
703,,1,8,52200.0,4500.0,4.0,150.0
704,,1,7,48000.0,27098.0,5.0,150.0
705,,1,2,120000.0,14164.0,6.0,350.0
706,10.0,1,2,120000.0,16562.0,4.0,350.0
707,,1,6,29500.0,21017.0,9.0,100.0
708,,1,6,51300.0,2800.0,2.0,100.0
709,,1,6,35242.0,3000.0,5.0,100.0
710,4.0,1,7,65000.0,20000.0,7.0,220.0
711,,1,10,110000.0,26000.0,6.0,200.0
712,,1,7,70000.0,25000.0,5.0,200.0
713,,1,7,68000.0,5800.0,4.0,220.0
714,,1,6,30000.0,26000.0,8.0,110.0
715,,1,1,30000.0,8000.0,5.0,100.0
716,,1,4,108000.0,9700.0,4.0,250.0
717,,1,7,150000.0,3300.0,4.0,400.0
718,,1,2,174600.0,9200.0,4.0,500.0
719,2.0,1,5,33000.0,44020.0,7.0,150.0
720,2.0,1,7,91500.0,7000.0,6.0,200.0
721,2.0,1,7,94500.0,10000.0,6.0,200.0
722,4.0,1,7,80000.0,17000.0,6.0,200.0
723,,1,8,90000.0,12000.0,3.0,150.0
724,6.0,1,7,26900.0,31000.0,8.0,125.0
725,6.0,1,2,72378.0,21496.0,9.0,350.0
726,,1,2,110000.0,9000.0,4.0,350.0
727,,1,7,17500.0,52018.0,7.0,100.0
728,2.0,1,4,308000.0,16000.0,3.0,320.0
729,,1,7,150800.0,7000.0,3.0,400.0
730,,1,7,55000.0,15558.0,4.0,150.0
731,3.0,1,7,110000.0,5700.0,6.0,200.0
732,4.0,1,2,120000.0,28000.0,7.0,500.0
733,,1,1,199999.0,6550.0,3.0,310.0
734,2.0,2,4,58000.0,35000.0,6.0,150.0
735,,1,6,32000.0,28329.0,6.0,110.0
736,2.0,1,7,31500.0,26000.0,7.0,150.0
737,3.0,1,7,21000.0,40000.0,9.0,150.0
738,,1,6,20000.0,22500.0,12.0,100.0
739,2.0,1,5,52000.0,3840.0,3.0,125.0
740,2.0,1,1,90000.0,2684.0,3.0,200.0
741,3.0,1,2,154900.0,7050.0,3.0,350.0
742,3.0,1,2,125000.0,33000.0,4.0,350.0
743,,1,4,95000.0,24500.0,3.0,150.0
744,,1,7,51900.0,25000.0,4.0,150.0
745,2.0,1,1,40000.0,34400.0,5.0,160.0
746,1.0,1,7,130000.0,25000.0,3.0,400.0
747,,1,5,60000.0,30000.0,9.0,150.0
748,2.0,1,2,133600.0,3000.0,5.0,350.0
749,8.0,1,5,28000.0,36000.0,11.0,125.0
750,,1,6,20600.0,30000.0,9.0,100.0
751,3.0,1,2,112000.0,25000.0,6.0,350.0
752,3.0,1,1,55000.0,20000.0,6.0,160.0
753,,1,5,40000.0,14168.0,5.0,110.0
754,,1,6,21000.0,50000.0,10.0,150.0
755,,1,8,84000.0,3200.0,4.0,150.0
756,,1,10,160000.0,10500.0,5.0,390.0
757,,1,1,74700.0,20194.0,2.0,160.0
758,,1,4,48600.0,20559.0,4.0,150.0
759,2.0,1,5,39300.0,53000.0,5.0,160.0
760,,1,8,26900.0,53000.0,9.0,150.0
761,4.0,1,2,100000.0,48000.0,12.0,500.0
762,2.0,1,4,85000.0,13000.0,4.0,250.0
763,3.0,1,6,30000.0,46700.0,10.0,150.0
764,,1,4,61000.0,10000.0,4.0,150.0
765,1.0,1,4,69825.0,28261.0,4.0,150.0
766,,3,2,85000.0,23399.0,6.0,350.0
767,1.0,1,7,20000.0,38576.0,11.0,135.0
768,,1,6,23500.0,22000.0,10.0,150.0
769,,1,8,60000.0,40997.0,6.0,150.0
770,2.0,1,4,75000.0,39000.0,5.0,150.0
777,6.0,2,4,68900.0,16980.0,4.0,150.0
778,2.0,1,1,59999.0,35958.0,5.0,200.0
779,2.0,1,4,65000.0,15000.0,3.0,150.0
780,4.0,1,14,183000.0,11439.0,7.0,250.0
781,,1,1,66400.0,12500.0,5.0,180.0
782,1.0,1,5,31500.0,56423.0,8.0,125.0
783,2.0,1,2,130000.0,11200.0,3.0,350.0
784,,1,7,100000.0,11760.0,4.0,200.0
785,2.0,1,1,26500.0,22000.0,10.0,160.0
786,4.0,1,6,23000.0,24121.0,10.0,100.0
787,6.0,1,6,66000.0,1112.0,2.0,200.0
788,2.0,1,4,75000.0,13000.0,6.0,150.0
789,,1,10,170000.0,4600.0,2.0,200.0
790,4.0,1,7,45000.0,22000.0,6.0,150.0
791,2.0,1,5,36500.0,9000.0,3.0,110.0
792,8.0,1,1,40200.0,43000.0,7.0,160.0
793,10.0,1,7,16000.0,22141.0,7.0,150.0
794,2.0,1,7,19784.0,89748.0,13.0,135.0
795,2.0,1,4,110900.0,4200.0,3.0,150.0
796,2.0,1,2,135000.0,9000.0,3.0,350.0
797,,1,5,72500.0,9500.0,4.0,160.0
798,2.0,1,7,33000.0,14000.0,4.0,100.0
799,2.0,1,7,94300.0,13000.0,6.0,200.0
800,,1,7,22000.0,35000.0,11.0,220.0
801,,1,5,110000.0,23500.0,4.0,150.0
802,,1,10,118000.0,25000.0,7.0,200.0
803,2.0,1,7,14800.0,39525.0,11.0,100.0
804,,1,2,133700.0,2000.0,3.0,350.0
805,,2,6,23000.0,25000.0,6.0,125.0
806,,1,7,20000.0,20000.0,10.0,200.0
807,,1,2,115000.0,25000.0,6.0,350.0
808,,1,7,18500.0,20000.0,9.0,125.0
809,3.0,1,7,170000.0,4000.0,3.0,400.0
810,2.0,1,2,114000.0,7500.0,4.0,350.0
811,,1,6,36000.0,9500.0,5.0,110.0
812,2.0,1,2,98000.0,26000.0,5.0,350.0
813,,1,7,50000.0,17000.0,5.0,150.0
839,,1,2,117000.0,14640.0,5.0,350.0
840,,1,1,26000.0,12340.0,5.0,100.0
841,2.0,1,2,87500.0,13000.0,6.0,350.0
842,3.0,1,7,82000.0,17252.0,5.0,200.0
843,,1,6,45000.0,12699.0,5.0,125.0
844,2.0,1,7,20400.0,87000.0,11.0,150.0
845,2.0,1,12,355100.0,1710.0,4.0,300.0
846,,1,12,310000.0,6000.0,2.0,300.0
847,1.0,1,2,120000.0,5100.0,6.0,350.0
848,1.0,1,5,52000.0,15583.0,4.0,125.0
849,2.0,1,7,67000.0,26000.0,3.0,150.0
850,,1,2,180000.0,200.0,2.0,410.0
851,10.0,1,6,22000.0,28938.0,9.0,100.0
852,10.0,1,5,20000.0,18438.0,9.0,110.0
853,4.0,1,7,195000.0,6000.0,2.0,400.0
854,4.0,1,2,101900.0,18000.0,5.0,350.0
855,2.0,1,2,108000.0,27000.0,6.0,350.0
860,2.0,1,5,45000.0,17000.0,5.0,160.0
861,2.0,1,2,90000.0,12000.0,8.0,500.0
862,,1,10,150000.0,21000.0,6.0,390.0
864,,1,6,45000.0,13400.0,4.0,150.0
865,6.0,2,4,35000.0,30000.0,5.0,150.0
867,2.0,1,1,78000.0,14500.0,3.0,200.0
868,,1,7,21700.0,28000.0,8.0,125.0
869,,1,7,21800.0,28000.0,8.0,150.0
870,2.0,1,5,65500.0,12000.0,8.0,150.0
871,2.0,1,2,175000.0,2382.0,2.0,350.0
872,,1,10,95000.0,27800.0,6.0,200.0
873,2.0,1,4,89025.0,5800.0,6.0,150.0
874,,1,2,140000.0,5103.0,5.0,500.0
875,,1,10,145000.0,2476.0,2.0,125.0
879,3.0,1,7,63647.0,6750.0,5.0,150.0
880,,1,10,90000.0,31000.0,6.0,200.0
881,,1,2,89000.0,6500.0,8.0,350.0
882,2.0,1,7,44000.0,2525.0,4.0,150.0
883,10.0,2,2,82000.0,37654.0,9.0,500.0
884,,1,15,386000.0,22000.0,4.0,750.0
885,2.0,1,6,19000.0,25000.0,10.0,150.0
886,2.0,1,7,52000.0,7845.0,5.0,150.0
887,,1,4,115204.0,9000.0,4.0,250.0
888,,1,10,147000.0,15000.0,6.0,390.0
889,,1,7,85000.0,2500.0,2.0,150.0
890,,1,7,33000.0,50000.0,9.0,125.0
891,2.0,1,6,18600.0,49660.0,12.0,100.0
892,,1,7,20000.0,18000.0,10.0,100.0
898,,1,7,48000.0,51000.0,4.0,160.0
905,10.0,1,2,101500.0,3000.0,8.0,350.0
906,,1,4,61400.0,33000.0,9.0,150.0
916,,1,2,140000.0,5200.0,4.0,500.0
917,,1,4,27800.0,20000.0,10.0,150.0
918,6.0,1,10,175000.0,7976.0,2.0,250.0
919,10.0,1,2,110000.0,17000.0,5.0,350.0
920,2.0,1,15,380000.0,6500.0,6.0,750.0
921,,1,7,53200.0,28100.0,7.0,200.0
922,,1,5,65000.0,21000.0,8.0,250.0
923,,1,7,69600.0,20500.0,3.0,220.0
924,,1,7,72000.0,50000.0,4.0,220.0
935,2.0,1,11,175000.0,8000.0,3.0,300.0
936,2.0,1,6,35000.0,22000.0,8.0,100.0
937,,1,1,22900.0,12000.0,5.0,100.0
939,,1,4,19000.0,48568.0,14.0,125.0
940,2.0,1,10,213300.0,9900.0,4.0,390.0
941,2.0,2,2,115700.0,15000.0,4.0,350.0
942,,1,6,45000.0,4894.0,5.0,110.0
943,4.0,1,10,200000.0,12000.0,3.0,390.0
944,4.0,1,10,210000.0,4500.0,3.0,390.0
945,,1,4,78000.0,29000.0,6.0,150.0
946,10.0,1,11,115000.0,35000.0,5.0,300.0
947,,1,5,60000.0,15252.0,6.0,150.0
950,,2,7,41000.0,19500.0,4.0,150.0
951,3.0,1,7,35000.0,41016.0,9.0,180.0
952,,1,7,65000.0,15112.0,5.0,220.0
953,,1,7,110000.0,12300.0,5.0,200.0
954,10.0,1,2,110000.0,46026.0,6.0,350.0
955,3.0,3,6,27000.0,101250.0,14.0,223.0
956,2.0,1,5,26000.0,25000.0,7.0,110.0
957,,1,6,30100.0,15823.0,5.0,100.0
958,,1,6,10669.0,49000.0,15.0,100.0
959,,1,6,23500.0,26000.0,13.0,100.0
960,,1,5,37000.0,18110.0,6.0,125.0
961,6.0,1,7,90000.0,39000.0,6.0,200.0
962,,1,2,155000.0,1650.0,2.0,350.0
963,,2,7,41300.0,49000.0,7.0,200.0
964,2.0,2,1,43000.0,28454.0,4.0,160.0
965,2.0,1,6,25300.0,17000.0,8.0,150.0
966,2.0,1,7,65000.0,7200.0,3.0,160.0
967,3.0,1,7,121700.0,18000.0,5.0,200.0
968,10.0,1,7,18000.0,25000.0,9.0,100.0
969,2.0,1,6,24300.0,29000.0,11.0,223.0
970,,1,7,18000.0,50000.0,17.0,100.0
971,2.0,1,7,42000.0,15327.0,5.0,150.0
972,,1,4,105000.0,10468.0,2.0,250.0
973,,1,4,60000.0,37000.0,7.0,150.0
974,,2,2,99999.0,55.0,15.0,350.0
975,,1,6,50000.0,8191.0,4.0,100.0
976,,1,6,40000.0,40000.0,6.0,150.0
977,,1,7,20500.0,30000.0,9.0,100.0
978,6.0,1,6,31000.0,16278.0,5.0,110.0
979,6.0,1,7,19000.0,98581.0,9.0,150.0
980,6.0,1,7,19000.0,16206.0,9.0,125.0
981,2.0,1,7,45000.0,27000.0,9.0,200.0
982,2.0,1,7,137000.0,3297.0,4.0,400.0
983,2.0,1,7,114000.0,12000.0,4.0,400.0
984,2.0,1,6,30000.0,23000.0,6.0,100.0
985,,1,7,25000.0,16954.0,6.0,100.0
986,2.0,1,1,34000.0,8048.0,3.0,100.0
987,6.0,1,4,115000.0,1954.0,3.0,150.0
988,10.0,1,6,21000.0,23039.0,9.0,100.0
989,6.0,1,7,30000.0,15059.0,3.0,100.0
990,2.0,1,2,105000.0,21000.0,6.0,350.0
991,2.0,1,2,102000.0,9700.0,7.0,500.0
992,2.0,1,2,90000.0,8000.0,7.0,350.0
993,,1,5,30500.0,22422.0,9.0,125.0
994,,1,5,30000.0,61743.0,8.0,110.0
995,,1,7,60000.0,4900.0,4.0,150.0
996,,1,7,80000.0,21700.0,5.0,200.0
997,,2,2,87550.0,15000.0,5.0,500.0
998,,1,14,400000.0,2400.0,5.0,650.0
999,2.0,1,6,35000.0,7830.0,4.0,110.0
1000,,1,7,55000.0,3500.0,5.0,220.0
1001,4.0,1,2,180000.0,9500.0,3.0,500.0
1002,4.0,1,2,175000.0,16786.0,3.0,500.0
1003,4.0,1,2,155000.0,5192.0,4.0,500.0
1004,3.0,1,7,42000.0,30000.0,4.0,150.0
1005,,1,2,92200.0,39000.0,5.0,350.0
1006,,1,2,148000.0,7300.0,2.0,350.0
1007,,1,1,22918.0,79685.0,5.0,110.0
1008,2.0,1,7,15000.0,12800.0,12.0,150.0
1009,2.0,2,7,110000.0,14000.0,4.0,400.0
1010,8.0,1,2,160000.0,5800.0,3.0,350.0
1011,,1,7,40000.0,14500.0,5.0,150.0
1012,,1,6,23000.0,6957.0,13.0,100.0
1013,4.0,1,4,33000.0,42816.0,6.0,150.0
1014,2.0,1,7,45000.0,30000.0,5.0,150.0
1015,,1,7,13500.0,55239.0,12.0,180.0
1016,2.0,3,10,61000.0,16000.0,9.0,200.0
1017,10.0,1,1,24000.0,10000.0,5.0,100.0
1018,10.0,1,1,25000.0,21539.0,4.0,100.0
1019,,1,5,25600.0,25000.0,7.0,125.0
1020,,1,5,70000.0,34000.0,7.0,150.0
1021,2.0,1,8,699000.0,7200.0,7.0,1000.0
1022,,1,7,63000.0,19443.0,5.0,150.0
1023,1.0,1,2,155000.0,12000.0,2.0,350.0
1024,3.0,1,7,123100.0,18000.0,4.0,400.0
1025,3.0,1,10,120000.0,11850.0,5.0,200.0
1026,3.0,1,4,115600.0,16000.0,3.0,150.0
1027,,1,2,165000.0,18348.0,3.0,350.0
1028,4.0,1,4,40000.0,14836.0,8.0,150.0
1029,4.0,1,7,135000.0,17000.0,3.0,400.0
1030,,1,10,178000.0,100.0,1.0,125.0
1031,10.0,1,7,90000.0,16500.0,6.0,200.0
1032,2.0,1,6,21000.0,9500.0,10.0,150.0
1033,2.0,1,7,11000.0,21311.0,18.0,100.0
1034,8.0,1,7,88000.0,20000.0,5.0,200.0
1037,2.0,1,9,245500.0,27000.0,5.0,300.0
1038,2.0,1,1,57000.0,16056.0,4.0,160.0
1039,2.0,1,8,155000.0,5862.0,2.0,250.0
1040,8.0,1,15,1000000.0,1470.0,4.0,1200.0
1041,1.0,1,5,55000.0,8351.0,2.0,110.0
1042,10.0,1,7,59000.0,10800.0,5.0,220.0
1043,2.0,1,4,32000.0,28000.0,9.0,150.0
1044,2.0,1,5,46000.0,7400.0,3.0,125.0
1045,2.0,1,4,35273.0,3100.0,8.0,150.0
1046,,2,6,22100.0,24000.0,7.0,100.0
1047,,1,7,38000.0,22200.0,5.0,150.0
1048,,1,6,37000.0,18377.0,7.0,110.0
1049,,1,8,31000.0,16257.0,5.0,110.0
1050,,1,4,60000.0,24581.0,4.0,150.0
1051,,1,7,65800.0,9200.0,5.0,150.0
1052,,1,5,60000.0,30000.0,4.0,160.0
1054,2.0,1,7,85000.0,10000.0,3.0,200.0
1055,2.0,1,7,75000.0,3400.0,4.0,200.0
1056,6.0,1,7,68000.0,14544.0,3.0,220.0
1057,6.0,1,2,86700.0,28154.0,4.0,350.0
1058,6.0,1,4,80000.0,13000.0,4.0,250.0
1059,,1,6,32600.0,13330.0,4.0,100.0
1060,,1,4,100000.0,20000.0,4.0,250.0
1061,,1,2,110000.0,30000.0,6.0,350.0
1062,3.0,1,5,60000.0,17423.0,4.0,150.0
1063,2.0,1,6,30000.0,21358.0,5.0,100.0
1064,4.0,1,5,57473.0,42000.0,10.0,250.0
1065,10.0,1,7,16000.0,46589.0,11.0,135.0
1066,,1,6,32000.0,18779.0,6.0,125.0
1067,6.0,1,2,99000.0,17047.0,5.0,350.0
1068,,2,6,34500.0,80000.0,10.0,150.0
1069,6.0,1,1,22000.0,12257.0,5.0,100.0
1070,2.0,2,7,35500.0,17500.0,5.0,150.0
1071,2.0,1,7,35000.0,15621.0,4.0,125.0
1072,2.0,2,7,35000.0,22000.0,8.0,220.0
1073,2.0,2,4,35000.0,19000.0,6.0,150.0
1074,,1,6,42000.0,32567.0,5.0,100.0
1078,2.0,1,1,33000.0,18000.0,4.0,110.0
1079,,1,1,47000.0,33846.0,5.0,160.0
1080,2.0,1,8,41000.0,15478.0,6.0,150.0
1081,10.0,1,7,36000.0,28554.0,4.0,125.0
1095,,1,7,55000.0,73845.0,6.0,150.0
1096,2.0,1,6,32000.0,23105.0,4.0,100.0
1097,3.0,1,1,93500.0,2500.0,2.0,200.0
1098,,1,6,35000.0,34000.0,6.0,125.0
1100,2.0,1,7,38700.0,22540.0,5.0,150.0
1101,10.0,1,4,63000.0,19854.0,4.0,150.0
1102,6.0,1,1,67000.0,21483.0,3.0,200.0
1103,8.0,1,2,125000.0,32000.0,7.0,350.0
1104,2.0,1,2,118000.0,12000.0,5.0,350.0
1105,,1,5,70000.0,10741.0,4.0,160.0
1106,,1,7,80000.0,15009.0,3.0,220.0
1108,6.0,1,6,29000.0,19851.0,4.0,110.0
1109,,1,7,52000.0,30000.0,5.0,180.0
1110,2.0,1,7,33085.0,35000.0,8.0,220.0
1112,2.0,1,5,29515.0,27281.0,5.0,160.0
1113,2.0,1,7,119000.0,23000.0,4.0,400.0
1114,3.0,1,2,93000.0,6000.0,9.0,500.0
1115,,1,1,45000.0,21205.0,6.0,160.0
1116,2.0,1,2,104000.0,3311.0,6.0,350.0
1117,,1,4,55000.0,30578.0,6.0,150.0
1118,,1,10,180000.0,9868.0,5.0,390.0
1119,2.0,1,7,18000.0,13550.0,8.0,125.0
1120,2.0,1,7,35000.0,30154.0,10.0,220.0
1121,10.0,1,2,65000.0,22840.0,11.0,350.0
1122,,1,5,60000.0,5500.0,4.0,125.0
1123,,1,2,152000.0,8000.0,3.0,500.0
1124,,1,2,125000.0,8554.0,5.0,500.0
1125,8.0,1,7,26000.0,75000.0,9.0,125.0
1126,3.0,1,1,130000.0,1300.0,1.0,200.0
1128,,2,7,24999.0,29500.0,9.0,100.0
1129,3.0,1,7,79000.0,12966.0,3.0,200.0
1130,,1,7,35000.0,14500.0,12.0,150.0
1131,,1,11,35000.0,37000.0,8.0,110.0
1132,,1,1,98000.0,749.0,1.0,160.0
1133,1.0,1,2,99999.0,7921.0,6.0,350.0
1134,8.0,2,7,75000.0,40000.0,6.0,200.0
1137,,2,6,15200.0,36000.0,12.0,100.0
1138,8.0,1,7,42000.0,44400.0,8.0,220.0
1144,,1,5,58000.0,7500.0,4.0,125.0
1147,,1,10,108000.0,1914.0,3.0,125.0
1148,,1,7,37000.0,39500.0,5.0,150.0
1149,,1,10,111300.0,8000.0,2.0,125.0
1150,,1,4,72300.0,16800.0,4.0,150.0
1151,6.0,1,6,21000.0,16681.0,10.0,100.0
1152,,1,1,68000.0,21400.0,4.0,200.0
1153,3.0,1,7,60000.0,35641.0,5.0,220.0
1154,,1,7,38000.0,46333.0,5.0,125.0
1155,,1,7,38000.0,41736.0,7.0,220.0
1156,,1,7,80000.0,32000.0,6.0,200.0
1157,,1,17,270000.0,12872.0,2.0,310.0
1158,2.0,1,2,85700.0,5000.0,7.0,350.0
1159,5.0,1,2,98000.0,48000.0,6.0,500.0
1160,6.0,1,7,41000.0,29324.0,7.0,200.0
1161,,1,8,70926.0,17772.0,3.0,150.0
1165,4.0,1,10,155000.0,2200.0,2.0,200.0
1166,,1,7,20300.0,26000.0,7.0,100.0
1167,2.0,1,2,180000.0,8000.0,6.0,350.0
1168,2.0,1,5,54000.0,3700.0,2.0,110.0
1169,2.0,1,2,75000.0,20000.0,9.0,350.0
1170,6.0,1,7,35000.0,7285.0,3.0,110.0
1171,4.0,1,1,200000.0,4400.0,2.0,310.0
1172,6.0,1,6,17500.0,38554.0,10.0,100.0
1173,2.0,1,10,168000.0,10000.0,2.0,200.0
1174,,1,2,140000.0,17931.0,3.0,350.0
1175,6.0,1,2,136000.0,2719.0,3.0,350.0
1176,,1,2,135000.0,14878.0,3.0,350.0
1177,2.0,1,2,130000.0,16500.0,3.0,350.0
1178,2.0,1,2,115000.0,7850.0,4.0,350.0
1179,2.0,1,8,60000.0,15000.0,4.0,150.0
1183,2.0,1,2,125000.0,4500.0,3.0,350.0
1184,,1,7,142000.0,9500.0,3.0,400.0
1185,2.0,1,1,65000.0,40000.0,4.0,180.0
1186,,1,7,26000.0,12000.0,10.0,100.0
1187,,1,6,38000.0,23500.0,8.0,100.0
1188,2.0,1,1,93000.0,9772.0,3.0,200.0
1190,2.0,1,1,85000.0,5000.0,3.0,200.0
1197,8.0,2,4,85000.0,15000.0,4.0,250.0
1198,,1,2,120000.0,19500.0,7.0,500.0
1201,8.0,1,7,120000.0,35000.0,5.0,200.0
1202,2.0,1,4,62000.0,21000.0,5.0,150.0
1203,,1,2,150000.0,1800.0,2.0,350.0
1207,10.0,1,15,360000.0,2200.0,7.0,750.0
1210,,1,4,58000.0,15000.0,8.0,150.0
1211,,1,14,170000.0,3000.0,6.0,250.0
1214,6.0,1,4,32000.0,34169.0,7.0,150.0
1215,6.0,1,1,42000.0,19877.0,5.0,180.0
1216,6.0,1,7,30000.0,16920.0,5.0,150.0
1217,,1,4,80000.0,30000.0,7.0,150.0
1219,,1,6,25500.0,10000.0,30.0,100.0
1220,10.0,1,2,119000.0,15064.0,5.0,410.0
1224,,1,1,28000.0,50000.0,7.0,180.0
1225,3.0,3,2,119000.0,11976.0,6.0,500.0
1226,2.0,1,2,151000.0,1500.0,3.0,350.0
1227,6.0,1,2,47000.0,21000.0,9.0,350.0
1228,10.0,1,2,115000.0,26000.0,6.0,350.0
1231,2.0,1,6,44000.0,6200.0,3.0,100.0
1232,6.0,1,6,23000.0,16898.0,9.0,100.0
1233,,1,6,35000.0,37000.0,6.0,110.0
1235,2.0,1,6,36000.0,19000.0,4.0,100.0
1236,,1,7,28000.0,18184.0,8.0,100.0
1237,,1,5,52600.0,8000.0,2.0,110.0
1238,1.0,1,7,40100.0,26134.0,5.0,180.0
1239,,1,7,56000.0,40772.0,5.0,180.0
1240,3.0,1,2,121600.0,9000.0,6.0,350.0
1241,1.0,1,6,20010.0,24578.0,13.0,150.0
1242,,1,4,40000.0,34000.0,11.0,150.0
1243,,1,10,115000.0,38500.0,5.0,390.0
1247,,1,6,35000.0,16432.0,3.0,100.0
1248,,1,7,36000.0,13240.0,9.0,150.0
1249,,1,2,75700.0,80000.0,14.0,350.0
1251,,1,2,250000.0,920.0,2.0,650.0
1252,2.0,1,6,27000.0,12580.0,6.0,125.0
1254,1.0,1,6,46500.0,12432.0,3.0,100.0
1255,4.0,1,9,145200.0,11200.0,5.0,250.0
1256,,1,6,13500.0,30000.0,12.0,100.0
1257,,1,8,16000.0,67614.0,10.0,125.0
1258,8.0,1,2,71300.0,40000.0,7.0,350.0
1259,,1,4,90000.0,32000.0,4.0,150.0
1260,4.0,1,7,35600.0,41932.0,5.0,150.0
1261,2.0,1,4,24000.0,35456.0,10.0,150.0
1262,4.0,1,6,15000.0,60000.0,15.0,100.0
1263,,1,2,116100.0,8000.0,4.0,350.0
1264,2.0,1,1,35000.0,23599.0,6.0,160.0
